TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Desafíos y alcances de la educación en Patrimonio en Venezuela: Aspectos de la Cultura Inmaterial,2017,Português,Centro Paula Souza,['Jenny González Muñoz'],['1'],['1'],0804094119521455,Jenny González Muñoz,Muñoz,"GONZALEZ M., J.;GONZALEZ, JENNY",Caracas,,"Professora Visitante Escola de Belas Artes- Universidade Federal de Minas Gerais, Brasil. Pós-doutorado (PNPD-CAPES) em História, Universidade de Passo Fundo. Pós doutora em Pedagogia Militar (Seguridade e Defesa da Nação), Universidade Militar Bolivariana da Venezuela (Bolsa interna) Doutora em Cultura e Arte para a América Latina e do Caribe, pela Universidade Pedagógica Experimental Libertador, Caracas, com destaque para os povos indígenas, religiosidade, política pública do multiculturalismo, arte e património cultural. Mestra em Memória Social e Patrimônio Cultural, pela Universidade Federal de Pelotas - Rio Grande do Sul - Brasil, (Bolsa em Demanda Social-CAPES). Licenciado em Artes pela Universidade Central da Venezuela. Temas de interesse: Arte contemporânea e processos culturais emergentes; Memória e Patrimônio Cultural; Seguridade dos bens culturais, políticas públicas nas expressões socioculturais, tratados religiosos, Cultura e identidade dos povos indígenas e campeneses do Abya Yala. Arte e migrações. &amp;#10;Pesquisadora do Centro de Investigaciones Mariano Picón Salas (CIMAPISA), do Instituto Pedagógico de Caracas-UPEL. Pesquisadora do Grupo de Pesquisa sobre Identidades Coletivas, Conhecimentos Tradicionais e Processos de Territorialização e do Grupo de Estudo e Pesquisa Formação, Trabalho, Desigualdade Social e Políticas Públicas da UFPI (Brasil) Membro da Rede Ibero-americana de Cemitérios Patrimoniais.",07-07-2022,Universidade Federal de Minas Gerais,
Atividades Recreativas em Hospital:humanizando relações no tratamento,2004,Português,Guanabara Koogan,['Ana Elvira Wuo'],['1'],['1'],0861896066422077,Ana Elvira Wuo,Wuo,"WUO, A. E.;WUO, ANA",Salesópolis,SP,"Possui graduação em Artes Cênicas pela Universidade Estadual de Campinas (1993), mestrado em Estudos do Lazer- Educação Física pela Universidade Estadual de Campinas (1999), doutorado em Pedagogia do Movimento-Corporeidade- Educação Física pela Universidade Estadual de Campinas (2005) e doutorado em Artes da Cena pela Universidade Estadual de Campinas (2016). Pós-doutorado ( 2011-2014) em Neurolinguística-IEL-UNICAMP e Pós-doutorado ( 2019-2020) em atividades Circenses -Grupo Circus-FEF-UNICAMP. Atualmente é docente do Curso de Teatro da Universidade Federal de Uberlândia, leciona na graduação e pós-graduação,  coordena o Projeto de Extensão &amp;quot; Palhaços Visitadores no Contexto hospitalar &amp;quot;, membra co-fundadora  do Grupo de Pesquisa TECO: Grupo Interdisciplinar de pesquisas em práticas da cena - máscara, jogo, atuação . Possui  experiência na área de Artes, com ênfase em Teatro, atuando principalmente  nas áreas de artes cênicas e educação nos temas :  comicidade e criação, palhaçaria hospitalar e teatral, interpretação e treinamento físico do ator/atriz. &amp;#10;https://orcid.org/0000-0002-2584-2170",26-07-2022,,https://orcid.org/0000-0002-2584-2170
Clown,2004,Português,Autentica,['Ana Elvira Wuo'],['1'],['1'],0861896066422077,Ana Elvira Wuo,Wuo,"WUO, A. E.;WUO, ANA",Salesópolis,SP,"Possui graduação em Artes Cênicas pela Universidade Estadual de Campinas (1993), mestrado em Estudos do Lazer- Educação Física pela Universidade Estadual de Campinas (1999), doutorado em Pedagogia do Movimento-Corporeidade- Educação Física pela Universidade Estadual de Campinas (2005) e doutorado em Artes da Cena pela Universidade Estadual de Campinas (2016). Pós-doutorado ( 2011-2014) em Neurolinguística-IEL-UNICAMP e Pós-doutorado ( 2019-2020) em atividades Circenses -Grupo Circus-FEF-UNICAMP. Atualmente é docente do Curso de Teatro da Universidade Federal de Uberlândia, leciona na graduação e pós-graduação,  coordena o Projeto de Extensão &amp;quot; Palhaços Visitadores no Contexto hospitalar &amp;quot;, membra co-fundadora  do Grupo de Pesquisa TECO: Grupo Interdisciplinar de pesquisas em práticas da cena - máscara, jogo, atuação . Possui  experiência na área de Artes, com ênfase em Teatro, atuando principalmente  nas áreas de artes cênicas e educação nos temas :  comicidade e criação, palhaçaria hospitalar e teatral, interpretação e treinamento físico do ator/atriz. &amp;#10;https://orcid.org/0000-0002-2584-2170",26-07-2022,,https://orcid.org/0000-0002-2584-2170
Meus encontros com a formação dos silencios acolhidos como momentos especiais,2010,Português,,['Ana Elvira Wuo'],['1'],['1'],0861896066422077,Ana Elvira Wuo,Wuo,"WUO, A. E.;WUO, ANA",Salesópolis,SP,"Possui graduação em Artes Cênicas pela Universidade Estadual de Campinas (1993), mestrado em Estudos do Lazer- Educação Física pela Universidade Estadual de Campinas (1999), doutorado em Pedagogia do Movimento-Corporeidade- Educação Física pela Universidade Estadual de Campinas (2005) e doutorado em Artes da Cena pela Universidade Estadual de Campinas (2016). Pós-doutorado ( 2011-2014) em Neurolinguística-IEL-UNICAMP e Pós-doutorado ( 2019-2020) em atividades Circenses -Grupo Circus-FEF-UNICAMP. Atualmente é docente do Curso de Teatro da Universidade Federal de Uberlândia, leciona na graduação e pós-graduação,  coordena o Projeto de Extensão &amp;quot; Palhaços Visitadores no Contexto hospitalar &amp;quot;, membra co-fundadora  do Grupo de Pesquisa TECO: Grupo Interdisciplinar de pesquisas em práticas da cena - máscara, jogo, atuação . Possui  experiência na área de Artes, com ênfase em Teatro, atuando principalmente  nas áreas de artes cênicas e educação nos temas :  comicidade e criação, palhaçaria hospitalar e teatral, interpretação e treinamento físico do ator/atriz. &amp;#10;https://orcid.org/0000-0002-2584-2170",26-07-2022,,https://orcid.org/0000-0002-2584-2170
Dramacontação: para contar e dramatizar histórias,2010,Português,Emoped,"['Maria Aparecida Muccilo', 'Almeida, Ivanete Belucci', 'Ana Elvira Wuo', 'Ramos, Maria Isabel']","['1', '2', '3', '4']",['3'],0861896066422077,Ana Elvira Wuo,Wuo,"WUO, A. E.;WUO, ANA",Salesópolis,SP,"Possui graduação em Artes Cênicas pela Universidade Estadual de Campinas (1993), mestrado em Estudos do Lazer- Educação Física pela Universidade Estadual de Campinas (1999), doutorado em Pedagogia do Movimento-Corporeidade- Educação Física pela Universidade Estadual de Campinas (2005) e doutorado em Artes da Cena pela Universidade Estadual de Campinas (2016). Pós-doutorado ( 2011-2014) em Neurolinguística-IEL-UNICAMP e Pós-doutorado ( 2019-2020) em atividades Circenses -Grupo Circus-FEF-UNICAMP. Atualmente é docente do Curso de Teatro da Universidade Federal de Uberlândia, leciona na graduação e pós-graduação,  coordena o Projeto de Extensão &amp;quot; Palhaços Visitadores no Contexto hospitalar &amp;quot;, membra co-fundadora  do Grupo de Pesquisa TECO: Grupo Interdisciplinar de pesquisas em práticas da cena - máscara, jogo, atuação . Possui  experiência na área de Artes, com ênfase em Teatro, atuando principalmente  nas áreas de artes cênicas e educação nos temas :  comicidade e criação, palhaçaria hospitalar e teatral, interpretação e treinamento físico do ator/atriz. &amp;#10;https://orcid.org/0000-0002-2584-2170",26-07-2022,,https://orcid.org/0000-0002-2584-2170
"Ler e contar histórias:uma espiral mediadora na unidade corporal,lúdica e encantatória",2014,Português,Leitura Crítica,"['Ana Elvira Wuo', 'Isabel Ramos']","['1', '2']",['1'],0861896066422077,Ana Elvira Wuo,Wuo,"WUO, A. E.;WUO, ANA",Salesópolis,SP,"Possui graduação em Artes Cênicas pela Universidade Estadual de Campinas (1993), mestrado em Estudos do Lazer- Educação Física pela Universidade Estadual de Campinas (1999), doutorado em Pedagogia do Movimento-Corporeidade- Educação Física pela Universidade Estadual de Campinas (2005) e doutorado em Artes da Cena pela Universidade Estadual de Campinas (2016). Pós-doutorado ( 2011-2014) em Neurolinguística-IEL-UNICAMP e Pós-doutorado ( 2019-2020) em atividades Circenses -Grupo Circus-FEF-UNICAMP. Atualmente é docente do Curso de Teatro da Universidade Federal de Uberlândia, leciona na graduação e pós-graduação,  coordena o Projeto de Extensão &amp;quot; Palhaços Visitadores no Contexto hospitalar &amp;quot;, membra co-fundadora  do Grupo de Pesquisa TECO: Grupo Interdisciplinar de pesquisas em práticas da cena - máscara, jogo, atuação . Possui  experiência na área de Artes, com ênfase em Teatro, atuando principalmente  nas áreas de artes cênicas e educação nos temas :  comicidade e criação, palhaçaria hospitalar e teatral, interpretação e treinamento físico do ator/atriz. &amp;#10;https://orcid.org/0000-0002-2584-2170",26-07-2022,,https://orcid.org/0000-0002-2584-2170
"Desforma: iniciação ao clown, facetas cômicas variadas e ridentes como noções preambulares ao trabalho de ator'",2019,Português,KARPA,"['Ana Elvira Wuo', 'Christina Streva.', 'André Carreras', 'Mario Ferreira Piragibe', 'Dirce Helena Carvalho', 'Clara A. Contreras Camacho', 'Ana Cristina Colla y Renato Ferracini.', 'Diana Delgado-Ureña', 'Michelle Nascimento Cabral.', 'Carlos Araque Osorio']","['1', '10', '2', '3', '4', '5', '6', '7', '8', '9']",['1'],0861896066422077,Ana Elvira Wuo,Wuo,"WUO, A. E.;WUO, ANA",Salesópolis,SP,"Possui graduação em Artes Cênicas pela Universidade Estadual de Campinas (1993), mestrado em Estudos do Lazer- Educação Física pela Universidade Estadual de Campinas (1999), doutorado em Pedagogia do Movimento-Corporeidade- Educação Física pela Universidade Estadual de Campinas (2005) e doutorado em Artes da Cena pela Universidade Estadual de Campinas (2016). Pós-doutorado ( 2011-2014) em Neurolinguística-IEL-UNICAMP e Pós-doutorado ( 2019-2020) em atividades Circenses -Grupo Circus-FEF-UNICAMP. Atualmente é docente do Curso de Teatro da Universidade Federal de Uberlândia, leciona na graduação e pós-graduação,  coordena o Projeto de Extensão &amp;quot; Palhaços Visitadores no Contexto hospitalar &amp;quot;, membra co-fundadora  do Grupo de Pesquisa TECO: Grupo Interdisciplinar de pesquisas em práticas da cena - máscara, jogo, atuação . Possui  experiência na área de Artes, com ênfase em Teatro, atuando principalmente  nas áreas de artes cênicas e educação nos temas :  comicidade e criação, palhaçaria hospitalar e teatral, interpretação e treinamento físico do ator/atriz. &amp;#10;https://orcid.org/0000-0002-2584-2170",26-07-2022,,https://orcid.org/0000-0002-2584-2170
ANJOS DE AÇÚCAR ?CATANDO A POESIA QUE ENTORNAS NO CHÃO ? DA ESCOLA:  A poesia e a afetividade na prática pedagógica do teatro,2019,Português,Paco Editorial,"['Ana Elvira Wuo', 'Gleuter Alves Guimaraes']","['1', '2']",['1'],0861896066422077,Ana Elvira Wuo,Wuo,"WUO, A. E.;WUO, ANA",Salesópolis,SP,"Possui graduação em Artes Cênicas pela Universidade Estadual de Campinas (1993), mestrado em Estudos do Lazer- Educação Física pela Universidade Estadual de Campinas (1999), doutorado em Pedagogia do Movimento-Corporeidade- Educação Física pela Universidade Estadual de Campinas (2005) e doutorado em Artes da Cena pela Universidade Estadual de Campinas (2016). Pós-doutorado ( 2011-2014) em Neurolinguística-IEL-UNICAMP e Pós-doutorado ( 2019-2020) em atividades Circenses -Grupo Circus-FEF-UNICAMP. Atualmente é docente do Curso de Teatro da Universidade Federal de Uberlândia, leciona na graduação e pós-graduação,  coordena o Projeto de Extensão &amp;quot; Palhaços Visitadores no Contexto hospitalar &amp;quot;, membra co-fundadora  do Grupo de Pesquisa TECO: Grupo Interdisciplinar de pesquisas em práticas da cena - máscara, jogo, atuação . Possui  experiência na área de Artes, com ênfase em Teatro, atuando principalmente  nas áreas de artes cênicas e educação nos temas :  comicidade e criação, palhaçaria hospitalar e teatral, interpretação e treinamento físico do ator/atriz. &amp;#10;https://orcid.org/0000-0002-2584-2170",26-07-2022,,https://orcid.org/0000-0002-2584-2170
&amp;quot;Estou louco como o diabo e não vou mais tolerar isso&amp;quot;: a realidade manipula a TV em Rede de Intrigas,2014,Português,Laços,['Christian Hugo Pelegrini'],['1'],['1'],1220551391795710,Christian Hugo Pelegrini,Pelegrini,"PELEGRINI, Christian Hugo;PELEGRINI, CHRISTIAN HUGO;Christian, Pelegrini Hugo",Bauru,SP,"Christian Hugo Pelegrini é Professor Adjunto da Universidade Federal de Juiz de Fora (UFJF). É Doutor em Meios e Processos Audiovisuais pela Universidade de São Paulo (USP), onde foi orientado por Arlindo Machado. É formado em Radio e TV pela UNESP de Bauru, Especialista em Teorias e Técnicas de Comunicação pela Fundação Cásper Líbero, Mestre em História da Ciência pela PUC de São Paulo. Foi professor dos cursos de Publicidade e Propaganda, Rádio e TV, Jornalismo, Letras, Jogos Digitais e Comunicação Multimeios em instituições como a USCS (Universidade Municipal de São Caetano do Sul), PUC (Pontifícia Universidade Católica de São Paulo), Centro Universitário SENAC e Universidade São Judas Tadeu.  É coordenador do grupo de pesquisas EnTelas e membro dos grupos de pesquisa GeLiDis e GeIFec (ambos da USP). É professor da rede internacional I/MA/C/S (International Master in Cinema Studies). Autor de livros e artigos científicos, os termos mais frequentes na contextualização da produção científica, tecnológica e artístico-cultural são: Enunciação Audiovisual, TV, Cinema, Narrativas Seriadas, Estética Narrativa, Comédia, História do Cinema, História da TV.",21-12-2021,Universidade Federal de Juiz de Fora,
Os sitcoms engajados dos anos 1970s: uma análise de The Mary Tyler Moore Show e All in The Family,2017,Português,Galatea USP,"['Christian Hugo Pelegrini', 'Beatriz Guarino da Silva']","['1', '2']",['1'],1220551391795710,Christian Hugo Pelegrini,Pelegrini,"PELEGRINI, Christian Hugo;PELEGRINI, CHRISTIAN HUGO;Christian, Pelegrini Hugo",Bauru,SP,"Christian Hugo Pelegrini é Professor Adjunto da Universidade Federal de Juiz de Fora (UFJF). É Doutor em Meios e Processos Audiovisuais pela Universidade de São Paulo (USP), onde foi orientado por Arlindo Machado. É formado em Radio e TV pela UNESP de Bauru, Especialista em Teorias e Técnicas de Comunicação pela Fundação Cásper Líbero, Mestre em História da Ciência pela PUC de São Paulo. Foi professor dos cursos de Publicidade e Propaganda, Rádio e TV, Jornalismo, Letras, Jogos Digitais e Comunicação Multimeios em instituições como a USCS (Universidade Municipal de São Caetano do Sul), PUC (Pontifícia Universidade Católica de São Paulo), Centro Universitário SENAC e Universidade São Judas Tadeu.  É coordenador do grupo de pesquisas EnTelas e membro dos grupos de pesquisa GeLiDis e GeIFec (ambos da USP). É professor da rede internacional I/MA/C/S (International Master in Cinema Studies). Autor de livros e artigos científicos, os termos mais frequentes na contextualização da produção científica, tecnológica e artístico-cultural são: Enunciação Audiovisual, TV, Cinema, Narrativas Seriadas, Estética Narrativa, Comédia, História do Cinema, História da TV.",21-12-2021,Universidade Federal de Juiz de Fora,
Aspectos do personagem no audiovisual: uma abordagem pela narratologia transmidiática,2019,Português,Editora da Universidade de Juiz de Fora,['Christian Hugo Pelegrini'],['1'],['1'],1220551391795710,Christian Hugo Pelegrini,Pelegrini,"PELEGRINI, Christian Hugo;PELEGRINI, CHRISTIAN HUGO;Christian, Pelegrini Hugo",Bauru,SP,"Christian Hugo Pelegrini é Professor Adjunto da Universidade Federal de Juiz de Fora (UFJF). É Doutor em Meios e Processos Audiovisuais pela Universidade de São Paulo (USP), onde foi orientado por Arlindo Machado. É formado em Radio e TV pela UNESP de Bauru, Especialista em Teorias e Técnicas de Comunicação pela Fundação Cásper Líbero, Mestre em História da Ciência pela PUC de São Paulo. Foi professor dos cursos de Publicidade e Propaganda, Rádio e TV, Jornalismo, Letras, Jogos Digitais e Comunicação Multimeios em instituições como a USCS (Universidade Municipal de São Caetano do Sul), PUC (Pontifícia Universidade Católica de São Paulo), Centro Universitário SENAC e Universidade São Judas Tadeu.  É coordenador do grupo de pesquisas EnTelas e membro dos grupos de pesquisa GeLiDis e GeIFec (ambos da USP). É professor da rede internacional I/MA/C/S (International Master in Cinema Studies). Autor de livros e artigos científicos, os termos mais frequentes na contextualização da produção científica, tecnológica e artístico-cultural são: Enunciação Audiovisual, TV, Cinema, Narrativas Seriadas, Estética Narrativa, Comédia, História do Cinema, História da TV.",21-12-2021,Universidade Federal de Juiz de Fora,
Narrativas Complexas na ficção televisiva,2015,Bretão,Insular,"['Maria Cristina Mungiolli', 'Christian Hugo Pelegrini']","['1', '2']",['2'],1220551391795710,Christian Hugo Pelegrini,Pelegrini,"PELEGRINI, Christian Hugo;PELEGRINI, CHRISTIAN HUGO;Christian, Pelegrini Hugo",Bauru,SP,"Christian Hugo Pelegrini é Professor Adjunto da Universidade Federal de Juiz de Fora (UFJF). É Doutor em Meios e Processos Audiovisuais pela Universidade de São Paulo (USP), onde foi orientado por Arlindo Machado. É formado em Radio e TV pela UNESP de Bauru, Especialista em Teorias e Técnicas de Comunicação pela Fundação Cásper Líbero, Mestre em História da Ciência pela PUC de São Paulo. Foi professor dos cursos de Publicidade e Propaganda, Rádio e TV, Jornalismo, Letras, Jogos Digitais e Comunicação Multimeios em instituições como a USCS (Universidade Municipal de São Caetano do Sul), PUC (Pontifícia Universidade Católica de São Paulo), Centro Universitário SENAC e Universidade São Judas Tadeu.  É coordenador do grupo de pesquisas EnTelas e membro dos grupos de pesquisa GeLiDis e GeIFec (ambos da USP). É professor da rede internacional I/MA/C/S (International Master in Cinema Studies). Autor de livros e artigos científicos, os termos mais frequentes na contextualização da produção científica, tecnológica e artístico-cultural são: Enunciação Audiovisual, TV, Cinema, Narrativas Seriadas, Estética Narrativa, Comédia, História do Cinema, História da TV.",21-12-2021,Universidade Federal de Juiz de Fora,
"As Regras de Execução Musical em Marpurg, o Músico Crítico: Relações entre Retórica e Música e a Construção de uma Pronuntiatio Musical",2019,Português,eDOC Brasil / Atena Editora,['Stefano Paschoal'],['1'],['1'],1273787600427338,Stefano Paschoal,Paschoal,"PASCHOAL, S.;Stéfano Paschoal;Stefano Paschoal;Stéphano Paschoal;Paschoal, Stéphano;PASCHOAL, STÉFANO",Monte Santo de MInas,MG,"Stéfano Paschoal possui Licenciatura em Português/Alemão e Português/Inglês pela Faculdade de Ciências e Letras, UNESP, de Assis ? SP. Possui mestrado e doutorado na área de Língua e Literatura Alemã pela Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo (USP). Foi bolsista DAAD durante o seu doutorado por dois anos, na Universidade Livre de Berlim (Freie Universität Berlin). É professor adjunto do Instituto de Letras e Linguística da Universidade Federal de Uberlândia, onde atual como professor de inglês na graduação em Tradução, como professor de alemão da Central de Línguas e como professor do Mestrado em Música, no Instituto de Artes da mesma universidade. Participa ativamente do grupo de estudos GELATIVM, em sessões de leituras dos textos filosóficos de M.T.Cícero. Seus projetos de pesquisa atuais, Grandval e Mermet sob os olhos de Friedrich Wilhelm Marpurg: análise comparativa de traduções e o diálogo entre Tradução, Música e Filosofia, no Instituto de Letras e Linguística e Des Critischen Musicus an der Spree: quaestiones e disputationes sobre a formação do gosto musical na Alemanha do século XVIII versam, de modo geral, sobre questões tradutórias e musicais de século XVII e XVIII, e permitem um intenso diálogo com questões filosóficas e estéticas. Ministrou recentemente, ao lado da Profa. Dra. Monica Isabel Lucas, o curso Introdução às questões tradutórias da literatura sobre música, no Mestrado em Música da Escola de Comunicação e Artes (USP, São Paulo); o Seminário Tópicos em Filosofia e Música (em conjunto com o Prof. Dr. Celso Cintra) no Mestrado em Filosofia do Instituto de Filosofia da Universidade Federal de Uberlândia e, atualmente, ministra o seminário Tópicos em Filosofia, Estética e Música, no Mestrado em Música, Universidade Federal de Uberlândia. Sua tradução mais recente de obra musical, As Cantatas de Bach, de Alfred Dürr, foi realizada em conjunto com a Profa. Dra. Claudia S.Dornbusch, e publicada pela Editora da Universidade Sagrado Coração de Jesus, de Bauru-SP.",23-03-2021,Universidade Federal de Uberlândia,
A subcompetência bilíngue em tradução: a questão do aspecto verbal,2020,Português,EDUFU,['Stefano Paschoal'],['1'],['1'],1273787600427338,Stefano Paschoal,Paschoal,"PASCHOAL, S.;Stéfano Paschoal;Stefano Paschoal;Stéphano Paschoal;Paschoal, Stéphano;PASCHOAL, STÉFANO",Monte Santo de MInas,MG,"Stéfano Paschoal possui Licenciatura em Português/Alemão e Português/Inglês pela Faculdade de Ciências e Letras, UNESP, de Assis ? SP. Possui mestrado e doutorado na área de Língua e Literatura Alemã pela Faculdade de Filosofia, Letras e Ciências Humanas da Universidade de São Paulo (USP). Foi bolsista DAAD durante o seu doutorado por dois anos, na Universidade Livre de Berlim (Freie Universität Berlin). É professor adjunto do Instituto de Letras e Linguística da Universidade Federal de Uberlândia, onde atual como professor de inglês na graduação em Tradução, como professor de alemão da Central de Línguas e como professor do Mestrado em Música, no Instituto de Artes da mesma universidade. Participa ativamente do grupo de estudos GELATIVM, em sessões de leituras dos textos filosóficos de M.T.Cícero. Seus projetos de pesquisa atuais, Grandval e Mermet sob os olhos de Friedrich Wilhelm Marpurg: análise comparativa de traduções e o diálogo entre Tradução, Música e Filosofia, no Instituto de Letras e Linguística e Des Critischen Musicus an der Spree: quaestiones e disputationes sobre a formação do gosto musical na Alemanha do século XVIII versam, de modo geral, sobre questões tradutórias e musicais de século XVII e XVIII, e permitem um intenso diálogo com questões filosóficas e estéticas. Ministrou recentemente, ao lado da Profa. Dra. Monica Isabel Lucas, o curso Introdução às questões tradutórias da literatura sobre música, no Mestrado em Música da Escola de Comunicação e Artes (USP, São Paulo); o Seminário Tópicos em Filosofia e Música (em conjunto com o Prof. Dr. Celso Cintra) no Mestrado em Filosofia do Instituto de Filosofia da Universidade Federal de Uberlândia e, atualmente, ministra o seminário Tópicos em Filosofia, Estética e Música, no Mestrado em Música, Universidade Federal de Uberlândia. Sua tradução mais recente de obra musical, As Cantatas de Bach, de Alfred Dürr, foi realizada em conjunto com a Profa. Dra. Claudia S.Dornbusch, e publicada pela Editora da Universidade Sagrado Coração de Jesus, de Bauru-SP.",23-03-2021,Universidade Federal de Uberlândia,
Amusia congênita ou do desenvolvimento,2010,Português,Novo Conceito,"['Marília Nunes Silva', 'Vitor Geraldi Haase']","['1', '2']",['1'],1482078430417061,Marília Nunes Silva,Silva,"NUNES, M.;SILVA, M. N.;NUNES-SILVA, M.;NUNES-SILVA, MARILIA;NUNES-SILVA, MARÍLIA",Petrópolis,RJ,"Doutora em Neurociências pela Universidade Federal de Minas Gerais (UFMG), Mestre em Psicologia do Desenvolvimento (UFMG/2010), Especialista em Arteterapia pela Faculdade Vicentina (FAVI), possui graduação em Música (Flauta doce) pela Universidade do Estado de Minas Gerais (UEMG/2005) e graduação em Psicologia pela UFMG (2007). Tem experiência na área de Psicologia, com ênfase em Neuropsicologia, Psicologia e Educação e Psicometria, e na área de Música, com ênfase em performance em música barroca (Flauta doce e canto). Atuou como professora designada de Neuropsicologia, Psicodiagnóstico infantil e Psicologia da Educação no curso de Psicologia da Universidade do Estado de Minas Gerais (UEMG), campus Divinópolis, e de metodologia de ensino e flauta doce nos cursos de Licenciatura, Bacharelado e musicalização infantil na Escola de Música (ESMU) da UEMG. Atualmente é professora efetiva da ESMU/UEMG, ministrando Psicologia e Educação, Flauta doce como instrumento musicalizador, Prática musical em conjunto e Práticas em Pesquisa (TCC); e professora do Programa de Pós-graduação em Artes da UEMG, ministrando disciplinas sobre a relação entre Artes e Neurociências.Tem como principal área de pesquisa a Neuropsicologia da Música, desenvolvendo trabalhos sobre: Processamento cognitivo musical; Amusias; Avaliação neuropsicológica das habilidades musicais; Processamento musical na Síndrome de Williams; Música e relaxamento; Relações entre o processamento numérico e musical; Modularidade do processamento cognitivo musical; Percepção musical e transtornos de aprendizagem e; Memória e emoções musicais.",08-07-2022,,https://orcid.org/0000-0003-1329-2682
Os efeitos cognitivos do treinamento musical,2020,Português,T-ser centro de saberes,"['Marília Nunes Silva', 'Maria Clotilde Henriques Tavares', 'PATRÍCIA VANZELLA']","['1', '2', '3']",['1'],1482078430417061,Marília Nunes Silva,Silva,"NUNES, M.;SILVA, M. N.;NUNES-SILVA, M.;NUNES-SILVA, MARILIA;NUNES-SILVA, MARÍLIA",Petrópolis,RJ,"Doutora em Neurociências pela Universidade Federal de Minas Gerais (UFMG), Mestre em Psicologia do Desenvolvimento (UFMG/2010), Especialista em Arteterapia pela Faculdade Vicentina (FAVI), possui graduação em Música (Flauta doce) pela Universidade do Estado de Minas Gerais (UEMG/2005) e graduação em Psicologia pela UFMG (2007). Tem experiência na área de Psicologia, com ênfase em Neuropsicologia, Psicologia e Educação e Psicometria, e na área de Música, com ênfase em performance em música barroca (Flauta doce e canto). Atuou como professora designada de Neuropsicologia, Psicodiagnóstico infantil e Psicologia da Educação no curso de Psicologia da Universidade do Estado de Minas Gerais (UEMG), campus Divinópolis, e de metodologia de ensino e flauta doce nos cursos de Licenciatura, Bacharelado e musicalização infantil na Escola de Música (ESMU) da UEMG. Atualmente é professora efetiva da ESMU/UEMG, ministrando Psicologia e Educação, Flauta doce como instrumento musicalizador, Prática musical em conjunto e Práticas em Pesquisa (TCC); e professora do Programa de Pós-graduação em Artes da UEMG, ministrando disciplinas sobre a relação entre Artes e Neurociências.Tem como principal área de pesquisa a Neuropsicologia da Música, desenvolvendo trabalhos sobre: Processamento cognitivo musical; Amusias; Avaliação neuropsicológica das habilidades musicais; Processamento musical na Síndrome de Williams; Música e relaxamento; Relações entre o processamento numérico e musical; Modularidade do processamento cognitivo musical; Percepção musical e transtornos de aprendizagem e; Memória e emoções musicais.",08-07-2022,,https://orcid.org/0000-0003-1329-2682
Museu Revelado: o fardo da história não revelada,2013,Português,Prefeitura Municipal de Belo Horizonte,['Rodrigo Vivas Andrade'],['1'],['1'],1526956020506544,Rodrigo Vivas Andrade,Andrade,"Vivas, Rodrigo;ANDRADE, RODRIGO VIVAS",Bom Sucesso,MG,"Rodrigo Vivas graduou-se em História pela Universidade Federal de Ouro Preto (UFOP) em 1999 onde recebeu o prêmio de Destaque no Curso. Realizou seu mestrado em História da Cultura na Universidade Federal de Minas Gerais (2001) Defendeu a tese de Doutorado em História da Arte em 2008, UNICAMP, sendo orientado pelo Professor Nelson Aguilar com o título: Os Salões Municipais de Belas Artes e a Emergência da Arte Contemporânea em Belo Horizonte. 1960-1969. Dentre as inúmeras publicações destaca-se: Por uma história da arte em Belo Horizonte: artistas, salões e Exposições (ComArte, 2012); Abstrações em Movimento: concretismo, neoconcretismo e tachismo, em 2016; Arte como vocação: Raimundo Coutinho Canavarro (2018); além dos livros didáticos adotados na rede pública de ensino brasileira: Arte de Perto (2018); Rumos da Arte (2018). Tem inúmeras publicações em congressos e revistas especializadas da área que também atua como parecerista. &amp;#10;Realizou dezenas de curadorias em instituições como Museu de Arte da Pampulha, UFMG, Museu da Inconfidência, Reitoria da UFMG, Centro Cultural Usiminas. Participou como jurado de editais como Vale do Rio do Doce, Casa Fiat de Cultura, Palácio das Artes, Salão de Itabirito, Salão de Anápolis, Centro Cultural UFMG, dentre outros. &amp;#10;Professor Permanente do Programa de Pós-graduação em Artes da Escola de Belas Artes e Professor Associado da graduação da mesma instituição. Orienta trabalhos de doutorado e mestrado tendo inúmeros pesquisadores que já concluíram sua formação. &amp;#10;Na gestão foi Diretor do Centro Cultural UFMG, Diretor de Ação Cultural da UFMG, Diretor Geral do Festival de Inverno da UFMG, Diretor Geral do Festival de Verão UFMG.",18-04-2022,Universidade Federal de Minas Gerais,
