TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Robust Network Inhibition and Decay of Early-Phase LTP in the Hippocampal CA1 Subfield of the Amazon Rodent Proechimys,2018,10.3389/fncir.2018.00081,Português,Frontiers in Neural Circuits,A1,1662-5110,"['Selvin Zacarias Reyes-Garcia', 'Antônio-Carlos Guimarães de Almeida', 'Nancy Nohemi Ortiz-Villatoro', 'Scorza, Fulvio A.', 'CAVALHEIRO, ESPER ABRÃO', 'CARLA ALESSANDRA SCORZA']","['1', '2', '3', '4', '5', '6']",['2'],3.101
Mitochondrial dysfunction in ATP13A2 carriers,2019,10.1016/j.braindev.2018.07.018,Inglês,BRAIN &amp; DEVELOPMENT,A3,0387-7604,"['FINSTERER, JOSEF', 'Scorza, Fulvio A.', 'FIORINI, ANA C.', 'Scorza, Carla A.', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5']",['5'],-99
GABAa excitation and synaptogenesis after Status Epilepticus - A computational study,2018,10.1038/s41598-018-22581-6,Inglês,Scientific Reports,A2,2045-2322,"['FRANÇA, KEITE LIRA DE ALMEIDA', 'Antônio-Carlos Guimarães de Almeida', 'SADDOW, STEPHEN E.', 'SANTOS, LUIZ EDUARDO CANTON', 'Scorza, Carla Alessandra', 'Scorza, Fulvio Alexandre', 'Antônio Márcio Rodrigues']","['1', '2', '3', '4', '5', '6', '7']",['2'],4.011
Hypothesised Diprotomeric Enzyme Complex Supported by Stochastic Modelling of Palytoxin-Induced Na/K Pump Channels,2018,10.1098/rsos.172155,Português,Royal Society Open Science,A1,2054-5703,"['Gabriel Domingo Vilallonga', 'Antônio-Carlos Guimarães de Almeida', 'Kelison Tadeu Ribeiro', 'Sergio V Aguiar Campos', 'Antônio Márcio Rodrigues']","['1', '2', '3', '4', '5']",['2'],2.515
Dystonia is a Common Phenotypic Feature of MEGDEL Syndrome.,2018,10.7916/D8795MXR,Português,TREMOR AND OTHER HYPERKINETIC MOVEMENTS,C,2160-8288,"['Finsterer, Josef', 'Fulvio Alexandre Scorza', 'FIORINI, ANA CLAUDIA', 'Carla Alessandra Scorza', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5']",['5'],-99
Gold Nanoparticles for X-ray Microtomography of Neurons,2019,10.1021/acschemneuro.9b00290,Inglês,ACS Chemical Neuroscience,A1,1948-7193,"['DEPANNEMAECKER, DAMIEN', 'Scorza, Carla A.', 'RINKEL, JEAN', 'SANTOS, LUIZ E. CANTON', 'Antônio-Carlos Guimarães de Almeida', 'FERREIRA, GUSTAVO B. S.', 'BARALDI, GIOVANNI L.', 'MIQUELES, EDUARDO X.', 'DE CARVALHO, MURILO', 'COSTA, GABRIEL SCHUBERT RUIZ', 'MARQUES, MARCIA J. GUIMARÃES']","['1', '10', '11', '2', '3', '4', '5', '6', '7', '8', '9']",['3'],3.861
Accuracy of electromagnetic models to estimate cardiomyocyte membrane polarization,2019,10.1007/s11517-019-02054-2,Português,MEDICAL &amp; BIOLOGICAL ENGINEERING &amp; COMPUTING,A3,0140-0118,"['MILAN, HUGO F. M.', 'BASSANI, ROSANA A.', 'SANTOS, LUIZ E. C.', 'Antônio-Carlos Guimarães de Almeida', 'BASSANI, JOSÉ W. M.']","['1', '2', '3', '4', '5']",['4'],-99
The variable phenotype of familial transthyretin-related amyloidosis,2018,10.1007/s13760-018-0923-y,Inglês,ACTA NEUROLOGICA BELGICA,B2,0300-9009,"['FINSTERER, JOSEF', 'Scorza, Fulvio A.', 'FIORINI, ANA C.', 'Scorza, Carla A.', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5']",['5'],-99
Assessment of vitamin D and inflammatory markers profile in cardiac tissue on Parkinson disease animal model,2020,10.1007/s43440-020-00074-6,Português,Pharmacological Reports,A3,1734-1140,"['NEJM, MARIANA BOCCA', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Fulvio Alexandre', 'Carla Alessandra Scorza', 'GUIMARÃES-MARQUES, MARCIA JONATHAS', 'OLIVEIRA, LEANDRO FREITAS', 'DAMASCENO, LAÍS', 'ANDERSEN, MONICA L.', 'TUFIK, SERGIO', 'FONSECA, FERNANDO', 'OLSZEWER, EFRAIN', 'LEÇA, RENATO']","['1', '10', '11', '12', '2', '3', '4', '5', '6', '7', '8', '9']",['10'],2.761
Propolis as A Potential Disease-Modifying Strategy in Parkinson&amp;#146;s Disease: Cardioprotective and Neuroprotective Effects in the 6-OHDA Rat Model,2020,10.3390/nu12061551,Português,Nutrients,A1,2072-6643,"['Valeria C Gonçalves', 'Daniel J. L. L. Pinheiro', 'Tomás de la Rosa', 'Antônio-Carlos Guimarães de Almeida', 'Fulvio Alexandre Scorza', 'CARLA ALESSANDRA SCORZA']","['1', '2', '3', '4', '5', '6']",['4'],4.171
The role of extracellular potassium dynamics in the different stages of ictal bursting and spreading depression: A computational study,2009,10.1016/j.jtbi.2009.01.032,Inglês,JOURNAL OF THEORETICAL BIOLOGY,A3,0022-5193,"['Florence, Gerson', 'Dahlem, Markus A.', 'Antônio-Carlos Guimarães de Almeida', 'Bassani, José W.M.', 'Kurths, Jürgen']","['1', '2', '3', '4', '5']",['3'],-99
Realistic spiking neural network: Non-synaptic mechanisms improve convergence in cell assembly,2020,10.1016/j.neunet.2019.09.038,Inglês,NEURAL NETWORKS,A1,0893-6080,"['DEPANNEMAECKER, DAMIEN', 'CANTON SANTOS, LUIZ EDUARDO', 'Antônio Márcio Rodrigues', 'Carla Alessandra Scorza', 'Scorza, Fulvio Alexandre', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5', '6']",['6'],-99
"Combined effect of bumetanide, bromide, and GABAergic agonists: An alternative treatment for intractable seizures",2011,10.1016/j.yebeh.2010.10.030,Inglês,EPILEPSY &amp; BEHAVIOR,A3,1525-5050,"['Antônio-Carlos Guimarães de Almeida', 'Scorza, Fulvio A.', 'Rodrigues, Antônio M.', 'Arida, Ricardo M.', 'Carlesso, Fernanda N.', 'Batista, Aline G.', 'Duarte, Mario A.', 'DaCosta, Jaderson C.']","['1', '2', '3', '4', '5', '6', '7', '8']",['1'],-99
Propolis and Coronavirus Disease 2019 (COVID-19): Lessons From Nature,2020,10.1016/j.ctcp.2020.101227,Inglês,Complementary Therapies in Clinical Practice,A2,1744-3881,"['Scorza, Carla A.', 'FIORINI, ANA C.', 'GONÇALVES, VALERIA C.', 'Antônio-Carlos Guimarães de Almeida', 'FONSECA, MARCELO C.M.', 'FINSTERER, JOSEF', 'Scorza, Fulvio A.']","['1', '2', '3', '4', '5', '6', '7']",['4'],1.587
Doctors race to understand epilepsy in the time of COVID-19,2020,10.1016/j.yebeh.2020.107356,Português,EPILEPSY &amp; BEHAVIOR,A3,1525-5050,"['Antônio-Carlos Guimarães de Almeida', 'Cysneiros, Roberta M.', 'Scorza, Carla A.', 'FINSTERER, JOSEF', 'Scorza, Fulvio A.']","['1', '2', '3', '4', '5']",['1'],-99
interleukin-6 in schizophrenia: cause of death matters,2020,10.1016/j.bbi.2020.08.033,Inglês,BRAIN BEHAVIOR AND IMMUNITY,A1,0889-1591,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'Cysneiros, Roberta M.', 'MÁRCIO RODRIGUES, ANTÔNIO', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5', '6']",['2'],-99
COVID-19: Implications for Sudden Death in Parkinson?s Disease,2020,10.14802/jmd.20065,Inglês,Journal of Movement Disorders,XX,2005-940X,"['FIORINI, ANA CLAUDIA', 'FONSECA, MARCELO CUNIO MACHADO', 'Carla Alessandra Scorza', 'FINSTERER, JOSEF', 'Antônio Márcio Rodrigues', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Fulvio Alexandre']","['1', '2', '3', '4', '5', '6', '7']",['6'],-99
Pro-inflammatory Cytokines and Sudden Death in Parkinson?s Disease: a Missing Piece of the Jigsaw Puzzle,2020,10.1007/s11481-020-09950-7,Inglês,Journal of Neuroimmune Pharmacology,A2,1557-1890,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FIORINI, ANA C.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],3.87
The Effect of Low Magnesium Concentration on Ictal Discharges in a Non-Synaptic Model,2020,10.1142/S0129065720500707,Inglês,International Journal of Neural Systems,A1,0129-0657,"['Antônio Márcio Rodrigues', 'Delmo', 'Maisa Ferreira Miranda', 'Silvia Cristina Braga da Silva', 'Luiz', 'Fulvio Alexandre Scorza', 'CARLA ALESSANDRA SCORZA', 'Marcelo Moret', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['9'],-99
"Parkinson's disease, epileptic seizures, and sudden death: Three faces of the same coin",2018,10.1016/j.yebeh.2018.03.023,Inglês,EPILEPSY &amp; BEHAVIOR,A3,1525-5050,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'FIORINI, ANA C.', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],-99
LETTER TO THE EDITOR: Sudden death in Parkinson´s disease: treating hypertension in the elderly is essential,2020,10.1080/14656566.2021.1833611,Inglês,EXPERT OPINION ON PHARMACOTHERAPY,A3,1465-6566,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Cysneiros, Roberta M.', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],3.038
In Silico Laboratory Experiments using Statistical Model Checking: A new model of the Palytoxin-Induced Pump Channel as Case Study,2020,10.1109/tcbb.2020.3028776,Português,IEEE-ACM Transactions on Computational Biology and Bioinformatics,A1,1545-5963,"['VILALLONGA, GABRIEL DOMINGO', 'RIESCO, DANIEL EDGARDO', 'Antônio-Carlos Guimarães de Almeida', 'RODRIGUES, ANTONIO MARCIO', 'CAMPOS, SERGIO V. A.']","['1', '2', '3', '4', '5']",['3'],-99
Antiviral activity of Brazilian Green Propolis extract against SARS-CoV-2 (Severe Acute Respiratory Syndrome - Coronavirus 2) infection: case report and review,2021,10.6061/clinics/2021/e2357,Inglês,Clinics,A3,1807-5932,"['FIORINI, ANA C.', 'Scorza, Carla A.', 'Antônio-Carlos Guimarães de Almeida', 'FONSECA, MARCELO C.M.', 'FINSTERER, JOSEF', 'FONSECA, FERNANDO L.A.', 'Scorza, Fulvio A.']","['1', '2', '3', '4', '5', '6', '7']",['3'],1.127
How Does Cold Weather Affect the Heart of Patients with Bipolar Disorder?,2021,10.1111/acps.13299,Inglês,ACTA PSYCHIATRICA SCANDINAVICA,A2,0001-690X,"['Scorza, Fulvio A.', 'MORET, MARCELO A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['3'],4.694
Bipolar Disorder: The Vitamin D Debate,2021,10.1016/j.jad.2021.02.073,Inglês,JOURNAL OF AFFECTIVE DISORDERS,A1,0165-0327,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'MORET, MARCELO A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],-99
Is there a seasonal influence on SUDEP?,2021,10.1016/j.yebeh.2021.107913,Inglês,EPILEPSY &amp; BEHAVIOR,A3,1525-5050,"['Scorza, Fulvio A.', 'MORET, MARCELO A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['3'],-99
Editorial for -Structural and Functional Thalamic Changes in Parkinson's Disease With Mild Cognitive Impairment-,2020,10.1002/jmri.27318,Inglês,JOURNAL OF MAGNETIC RESONANCE IMAGING,A1,1053-1807,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],3.732
Tai chi and Parkinson's disease: a bevy of benefits,2020,10.1080/09638288.2020.1832590,Inglês,DISABILITY AND REHABILITATION,A2,0963-8288,"['FIORINI, ANA C.', 'Scorza, Carla A.', 'Antônio-Carlos Guimarães de Almeida', 'Rodrigues, Antônio M.', 'FINSTERER, JOSEF', 'Scorza, Fulvio A.']","['1', '2', '3', '4', '5', '6']",['3'],-99
Exercise interventions in patients with schizophrenia: inspiration to get fit,2020,10.1007/s00406-020-01206-y,Inglês,EUROPEAN ARCHIVES OF PSYCHIATRY AND CLINICAL NEUROSCIENCE,A2,0940-1334,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],-99
Hypertension and epilepsy: A deadly combination,2021,10.1016/j.yebeh.2021.107978,Inglês,EPILEPSY &amp; BEHAVIOR,A3,1525-5050,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'Antônio Márcio Rodrigues', 'Cysneiros, Roberta M.']","['1', '2', '3', '4', '5']",['2'],-99
Re. -To bee or not to bee? The bee extract propolis as a bioactive compound in the burden of lifestyle diseases-,2021,10.1016/j.nut.2021.111241,Inglês,NUTRITION,A1,0899-9007,"['Scorza, Fulvio A.', 'FIORINI, ANA C.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'MORET, MARCELO A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5', '6']",['3'],-99
Parkinson's Disease and Sudden Unexpected Death,2021,10.1016/j.jamda.2021.01.071,Inglês,Journal of the American Medical Directors Association,A1,1525-8610,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Cysneiros, Roberta M.', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],4.899
Computational models predicts premature death in epilepsy?,2021,10.1016/j.seizure.2021.07.022,Inglês,SEIZURE-EUROPEAN JOURNAL OF EPILEPSY,A3,1059-1311,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'Antônio Márcio Rodrigues', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],-99
Amazon rainforest rodents (Proechimys) are resistant to post-stroke epilepsy,2021,10.1038/s41598-021-96235-5,Inglês,Scientific Reports,A2,2045-2322,"['ORTIZ-VILLATORO, NANCY N.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'REYES-GARCIA, SELVIN Z.', 'FREITAS, LEANDRO', 'RODRIGUES, LAÍS D.', 'SANTOS, LUIZ E. C.', 'FABER, JEAN', 'Cavalheiro, Esper A.', 'FINSTERER, JOSEF', 'Scorza, Fulvio A.']","['1', '10', '11', '2', '3', '4', '5', '6', '7', '8', '9']",['10'],4.011
Fighting eye diseases with Brazilian Green Propolis,2021,10.1016/j.biopha.2021.111740,Português,BIOMEDICINE &amp; PHARMACOTHERAPY,A2,0753-3322,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'FIORINI, ANA C.', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],-99
Sudden death in schizophrenia: pay special attention and develop preventive strategies,2021,10.1080/03007995.2021.1937089,Inglês,CURRENT MEDICAL RESEARCH AND OPINION,A1,0300-7995,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'Cysneiros, Roberta M.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],-99
Sudden death in a rat model of Parkinson?s disease,2021,10.6061/clinics/2021/e2974,Inglês,Clinics,A3,1807-5932,"['Scorza, Fulvio Alexandre', 'RODRIGUES, LAÍS DAMASCENO', 'OLIVEIRA, LEANDRO FREITAS', 'Antônio-Carlos Guimarães de Almeida', 'FINSTERER, JOSEF', 'MORET, MARCELO A.', 'CARDILLO, GIANCARLO DE MATTOS', 'Carla Alessandra Scorza']","['1', '2', '3', '4', '5', '6', '7', '8']",['4'],1.127
Sudden death in a patient with epilepsy and arterial hypertension: time for re-assessment,2021,10.6061/clinics/2021/e3023,Inglês,Clinics,A3,1807-5932,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],1.127
Parkinson's disease: Research puts spotlight on thiamine deficiency and cardiovascular health,2021,10.1016/j.jocn.2021.06.024,Inglês,JOURNAL OF CLINICAL NEUROSCIENCE,B1,0967-5868,"['FINSTERER, JOSEF', 'Scorza, Carla A.', 'Antônio-Carlos Guimarães de Almeida', 'Antônio Márcio Rodrigues', 'Scorza, Fulvio A.']","['1', '2', '3', '4', '5']",['3'],-99
Epilepsy due to Congenital Zika Virus Infection: The Ongoing Threat,2021,10.1177/08830738211019614,Inglês,JOURNAL OF CHILD NEUROLOGY,A3,0883-0738,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],-99
Probiotics and Parkinson's disease: A long way to go!,2022,10.1016/j.bbi.2021.10.015,Português,BRAIN BEHAVIOR AND IMMUNITY,A1,0889-1591,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],-99
The microbiota in Parkinson's disease: Natural products to help our clinical practice,2022,10.1016/j.phrs.2021.105984,Inglês,PHARMACOLOGICAL RESEARCH,A1,1043-6618,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FIORINI, ANA C.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],5.574
THE MICROBIOTA IN PARKINSON'S DISEASE: RANKING THE RISK OF HEART DISEASE,2022,10.1159/000521992,Inglês,ANNALS OF NUTRITION AND METABOLISM,A2,0250-6807,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'FIORINI, ANA CLAUDIA', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],-99
Sudden unexpected death in Parkinson's disease: Insights from clinical practice,2022,10.1016/j.clinsp.2021.100001,Inglês,Clinics,A3,1807-5932,"['Scorza, Fulvio A.', 'GUIMARÃES-MARQUES, MARCIA', 'NEJM, MARIANA', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FIORINI, ANA C.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5', '6', '7']",['4'],1.127
Vagus nerve stimulation and sudden unexpected death in epilepsy: views and evidence,2022,10.1007/s00381-022-05461-3,Inglês,CHILDS NERVOUS SYSTEM,A4,0256-7040,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'Antônio Márcio Rodrigues', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['2'],-99
Oral health in cerebral palsy: What makes propolis so special?,2022,10.1111/scd.12700,Inglês,SPECIAL CARE IN DENTISTRY,B1,0275-1879,"['Scorza, Fulvio A.', 'ABRANCHES, DENISE C.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4', '5']",['3'],-99
Omega-3 Fatty Acids May Prevent Sudden Unexpected Death in Epilepsy in Children,2022,10.5863/1551-6776-27.2.198,Inglês,The Journal of Pediatric Pharmacology and Therapeutics,XX,1551-6776,"['Scorza, Fulvio Alexandre', 'Antônio-Carlos Guimarães de Almeida', 'SCORZA, CARLA ALESSANRA', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],-99
Optimization of COVID-19 vaccination and the role of individuals with a high number of contacts: A model based approach,2022,10.1371/journal.pone.0262433,Inglês,PLoS One,A1,1932-6203,"['ROCHA FILHO, TARCÍSIO M.', 'MENDES, JOSÉ F. F.', 'MURARI, THIAGO B.', 'NASCIMENTO FILHO, ALOÍSIO S.', 'CORDEIRO, ANTÔNIO J. A.', 'RAMALHO, WALTER M.', 'Scorza, Fúlvio A.', 'Antônio-Carlos Guimarães de Almeida', 'MORET, MARCELO A.']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['8'],2.776
Lethal neonatal CoQ deficiency due to a COQ9 variant,2018,10.4103/jpn.jpn_37_18,Inglês,Journal of Pediatric Neurosciences,B2,1817-1745,"['FINSTERER, JOSEF', 'SCORZA, FULVIOA', 'FIORINI, ANAC', 'SCORZA, CARLAA', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4', '5']",['5'],-99
"Parkinson's Disease, Premature Mortality, and Amygdala",2022,10.1002/mds.29014,Inglês,MOVEMENT DISORDERS,A1,0885-3185,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],-99
The implication of cardio-oncology on Parkinson's disease: answers begin to emerge,2022,10.1016/j.clinsp.2022.100085,Inglês,Clinics,A3,1807-5932,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'FINSTERER, JOSEF', 'HAJJAR, LUDHMILA A.']","['1', '2', '3', '4']",['2'],1.127
Retrospective Cohort Study of COVID-19 in Patients of the Brazilian Public Health System with SARS-CoV-2 Omicron Variant Infection,2022,10.3390/vaccines10091504,Português,Vaccines,XX,2076-393X,"['Thiago Murari', 'ROCHA FILHO, TARCÍSIO M.', 'John R. David', 'Roberto Badaró', 'Bruna Aparecida Souza Machado', 'MORET, MARCELO A.', 'Larissa Moraes dos Santos Fonseca', 'Hernane B. de B. Pereira', 'Aloísio S. Nascimento Filho', 'Hugo Saba', 'FÚLVIO ALEXANDRE SCORZA', 'Antônio-Carlos Guimarães de Almeida', 'Ethel L. N. Maciel', 'José F. F. Mendes']","['1', '10', '11', '12', '13', '14', '2', '3', '4', '5', '6', '7', '8', '9']",['7'],4.76
Sudden unexpected death in epilepsy and abnormal glucose metabolism in the rat insular cortex: A brain within the heart,2022,10.1016/j.clinsp.2022.100059,Inglês,Clinics,A3,1807-5932,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],1.127
Water intake in Parkinson's disease: addressing a neglected problem,2022,10.1007/s40520-022-02228-3,Inglês,AGING CLINICAL AND EXPERIMENTAL RESEARCH,A4,1720-8319,"['Scorza, Fulvio Alexandre', 'Antônio-Carlos Guimarães de Almeida', 'Carla Alessandra Scorza', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],2.331
Polypharmacy in Parkinson?s disease: is the risk of sudden death justified?,2022,10.26355/eurrev_202203_28321,Português,European Review for Medical and Pharmacological Sciences,A4,1128-3602,"['SCORZA, FA', 'Antônio-Carlos Guimarães de Almeida', 'CARLA ALESSANDRA SCORZA', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],2.721
Toward the Identification of Neurophysiological Biomarkers for Alzheimer?s Disease in Down Syndrome: A Potential Role for Cross-Frequency Phase?Amplitude Coupling Analysis,2022,10.14336/AD.2022.0906,Português,Aging and Disease,A1,2152-5250,"['Daniella B. Victorino', 'Jean Faber', 'Daniel J. L. L. Pinheiro', 'Scorza, Fulvio Alexandre', 'Antônio-Carlos Guimarães de Almeida', 'Alberto C. S. Costa', 'CARLA ALESSANDRA SCORZA']","['1', '2', '3', '4', '5', '6', '7']",['5'],4.232
Propolis induces cardiac metabolism changes in 6-hydroxydopamine animal model: a dietary intervention as a potential cardioprotective approach in Parkinson's disease,2022,10.3389/fphar.2022.1013703,Português,Frontiers in Pharmacology,A1,1663-9812,"['Valeria C Gonçalves', 'Victor d. Fonsêca', 'Daniele de Faria', 'Mario A. Izidoro', 'Andresa A. Berretta', 'Antônio-Carlos Guimarães de Almeida', 'Fernando Luiz A. Fonseca', 'Scorza, Fulvio A.', 'CARLA ALESSANDRA SCORZA']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['6'],3.845
"DYSPHAGIA, DEHYDRATION AND PREMATURE MORTALITY IN PARKINSON DISEASE",2022,10.1159/000527174,Inglês,ANNALS OF NUTRITION AND METABOLISM,A2,0250-6807,"['Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida', 'Scorza, Carla A.', 'FINSTERER, JOSEF']","['1', '2', '3', '4']",['2'],-99
"Attribute fatal, multiple cavitary lesions with air-fluid levels and hemorraghe to SARS-CoV-2 or ECMO only after ruling out differentials",2022,10.1016/j.hest.2022.09.003,Inglês,Brain Hemorrhages,XX,2589-238X,"['FINSTERER, JOSEF', 'SCORZA, FULVIO A', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3']",['3'],-99
Low Vitamin D is Linked to Cardiac Dysfunction in Parkinson's Disease,2022,10.4103/0028-3886.355174,Inglês,NEUROLOGY INDIA,B2,0028-3886,"['SCORZA, FULVIOA', 'SCORZA, CARLAA', 'Antônio-Carlos Guimarães de Almeida', 'FINSTERER, JOSEF', 'FIORINI, ANAC', 'M FONSECA, MARCELOC']","['1', '2', '3', '4', '5', '6']",['3'],-99
"Loss of consciousness due to COVID-19 should not go unexplained, even in an octogenarian",2022,10.1016/j.amsu.2022.104852,Inglês,ANNALS OF MEDICINE AND SURGERY,A4,2049-0801,"['FINSTERER, JOSEF', 'Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3']",['3'],-99
Spot the adenoma after pituitary apoplexy following a SARS-CoV-2 vaccination,2022,10.1016/j.hest.2022.10.001,Inglês,Brain Hemorrhages,XX,2589-238X,"['FINSTERER, JOSEF', 'Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3']",['3'],-99
Establishing causality between SARS-CoV-2 and stroke/bleeding requires a temporal relationship and plausible pathophysiology,2022,10.1016/j.hest.2022.10.004,Inglês,Brain Hemorrhages,XX,2589-238X,"['FINSTERER, JOSEF', 'Scorza, Fulvio A.', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3']",['3'],-99
"Workup of cerebral involvement in COVID-19 requires at least cerebral imaging, EEG, and cerebrospinal fluid studies",2022,10.1016/j.ijid.2022.10.025,Inglês,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,A3,1201-9712,"['SCORZA, CARLA A', 'FINSTERER, JOSEF', 'SCORZA, FULVIO A', 'Antônio-Carlos Guimarães de Almeida']","['1', '2', '3', '4']",['4'],3.538
A data-drive model for COVID-19 pandemic - Evolution of the attack rate and prognosis for Brazil,2021,10.1016/j.chaos.2021.111359,Inglês,CHAOS SOLITONS &amp; FRACTALS,A3,0960-0779,"['FILHO, T.M.ROCHA', 'Marcelo Moret', 'CHOW, C.C.', 'PHILLIPS, J.C.', 'CORDEIRO, A.J.A.', 'Fulvio Alexandre Scorza', 'Antônio-Carlos Guimarães de Almeida', 'MENDES, J.F.F.']","['1', '2', '3', '4', '5', '6', '7', '8']",['7'],-99
